step,amount,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
454,404185.57,0,0,0,0,1,1
154,1581441.8,0,1,0,0,0,1
518,242896.12,0,0,0,0,1,1
621,3582885.46,0,1,0,0,0,1
22,77773.14,0,1,0,0,0,1
249,10000000.0,0,1,0,0,0,1
459,4153.02,0,1,0,0,0,1
694,10000000.0,0,0,0,0,1,1
39,152042.16,0,0,0,0,1,1
237,10000000.0,0,1,0,0,0,1
117,16671.29,0,0,0,0,1,1
74,1311150.9,0,0,0,0,1,1
455,338083.76,0,1,0,0,0,1
312,117345.35,0,1,0,0,0,1
227,210.92,0,1,0,0,0,1
280,268762.37,0,0,0,0,1,1
439,203119.08,0,0,0,0,1,1
710,1371322.0,0,1,0,0,0,1
636,1455839.54,0,0,0,0,1,1
240,74076.48,0,1,0,0,0,1
104,1762680.47,0,1,0,0,0,1
197,486060.16,0,0,0,0,1,1
293,530124.99,0,0,0,0,1,1
443,1795622.71,0,0,0,0,1,1
743,6311409.28,0,0,0,0,1,1
183,4354175.33,0,0,0,0,1,1
425,462452.87,0,0,0,0,1,1
42,5032484.73,0,0,0,0,1,1
579,3085336.66,0,1,0,0,0,1
689,6174385.48,0,0,0,0,1,1
212,555574.92,0,0,0,0,1,1
223,2308798.26,0,1,0,0,0,1
699,181545.14,0,1,0,0,0,1
244,2468740.94,0,0,0,0,1,1
261,259186.43,0,1,0,0,0,1
511,2491.85,0,1,0,0,0,1
208,23031.26,0,0,0,0,1,1
180,173309.11,0,1,0,0,0,1
118,897427.17,0,0,0,0,1,1
286,2674794.22,0,0,0,0,1,1
149,172510.95,0,1,0,0,0,1
609,112363.33,0,0,0,0,1,1
149,861406.83,0,1,0,0,0,1
309,3490916.0,0,0,0,0,1,1
637,246280.14,0,0,0,0,1,1
86,8931607.89,0,0,0,0,1,1
622,668273.94,0,1,0,0,0,1
349,80800.21,0,0,0,0,1,1
61,332138.32,0,0,0,0,1,1
461,227955.85,0,0,0,0,1,1
71,322113.91,0,0,0,0,1,1
710,10000000.0,0,0,0,0,1,1
738,108240.74,0,0,0,0,1,1
195,2031464.82,0,1,0,0,0,1
514,48340.79,0,1,0,0,0,1
265,127916.67,0,0,0,0,1,1
57,1014816.16,0,1,0,0,0,1
261,163353.64,0,1,0,0,0,1
141,1589614.75,0,1,0,0,0,1
259,248071.56,0,1,0,0,0,1
108,7060216.94,0,0,0,0,1,1
652,2054631.55,0,0,0,0,1,1
37,5979556.06,0,1,0,0,0,1
46,585010.21,0,0,0,0,1,1
385,617882.66,0,0,0,0,1,1
359,45271.85,0,1,0,0,0,1
462,4342582.37,0,1,0,0,0,1
34,30917.39,0,1,0,0,0,1
406,10000000.0,0,1,0,0,0,1
463,279826.54,0,1,0,0,0,1
727,815384.83,0,0,0,0,1,1
230,114169.66,0,1,0,0,0,1
597,517183.38,0,0,0,0,1,1
240,74076.48,0,0,0,0,1,1
262,592615.53,0,0,0,0,1,1
26,1646181.09,0,1,0,0,0,1
457,173020.24,0,1,0,0,0,1
414,216000.95,0,1,0,0,0,1
148,288032.02,0,1,0,0,0,1
587,985127.95,0,0,0,0,1,1
704,8813323.11,0,0,0,0,1,1
316,72665.95,0,1,0,0,0,1
629,19527.35,0,0,0,0,1,1
731,429359.76,0,1,0,0,0,1
656,9468064.05,0,1,0,0,0,1
265,881187.51,0,1,0,0,0,1
192,1489970.0,0,1,0,0,0,1
185,830495.23,0,1,0,0,0,1
108,7060216.94,0,1,0,0,0,1
170,6302888.93,0,0,0,0,1,1
146,60516.53,0,0,0,0,1,1
203,466580.69,0,1,0,0,0,1
436,842554.02,0,1,0,0,0,1
731,31887.18,0,0,0,0,1,1
575,1489916.19,0,0,0,0,1,1
38,3372.0,0,0,0,0,1,1
152,102945.99,0,0,0,0,1,1
607,135428.39,0,0,0,0,1,1
96,10000000.0,0,1,0,0,0,1
359,122639.34,0,0,0,0,1,1
628,709950.57,0,0,0,0,1,1
269,676882.33,0,1,0,0,0,1
410,871745.76,0,0,0,0,1,1
462,102464.68,0,1,0,0,0,1
229,780066.22,0,1,0,0,0,1
284,160296.55,0,0,0,0,1,1
501,9301213.46,0,0,0,0,1,1
457,173020.24,0,0,0,0,1,1
385,620512.76,0,0,0,0,1,1
45,4919642.57,0,0,0,0,1,1
714,221167.84,0,0,0,0,1,1
82,987591.59,0,0,0,0,1,1
305,1309602.55,0,0,0,0,1,1
603,39247.74,0,0,0,0,1,1
437,16207.04,0,1,0,0,0,1
134,2460110.25,0,0,0,0,1,1
214,106434.23,0,0,0,0,1,1
234,210691.92,0,1,0,0,0,1
38,21367.0,0,1,0,0,0,1
34,40458.0,0,0,0,0,1,1
481,832811.84,0,1,0,0,0,1
380,49076.27,0,0,0,0,1,1
205,188473.09,0,1,0,0,0,1
122,91637.51,0,0,0,0,1,1
84,2627070.5,0,0,0,0,1,1
624,24366.07,0,1,0,0,0,1
594,28936.11,0,1,0,0,0,1
405,70382.18,0,0,0,0,1,1
606,6575903.12,0,1,0,0,0,1
730,10000000.0,0,0,0,0,1,1
440,1102791.66,0,1,0,0,0,1
579,150157.6,0,1,0,0,0,1
501,8020192.15,0,0,0,0,1,1
69,967954.01,0,0,0,0,1,1
143,3222396.0,0,0,0,0,1,1
470,913684.05,0,0,0,0,1,1
516,10000000.0,0,0,0,0,1,1
603,4099382.36,0,0,0,0,1,1
258,2684142.41,0,0,0,0,1,1
50,592737.43,0,1,0,0,0,1
337,88748.63,0,0,0,0,1,1
198,2153055.36,0,0,0,0,1,1
35,122032.62,0,0,0,0,1,1
177,239556.06,0,1,0,0,0,1
161,538428.86,0,1,0,0,0,1
411,2068313.94,0,1,0,0,0,1
16,121626.82,0,0,0,0,1,1
536,285382.07,0,0,0,0,1,1
47,61487.67,0,1,0,0,0,1
450,36267.62,0,1,0,0,0,1
578,978103.4,0,1,0,0,0,1
150,119454.86,0,1,0,0,0,1
406,20842.92,0,0,0,0,1,1
515,290211.26,0,0,0,0,1,1
570,3712.11,0,0,0,0,1,1
288,28636.24,0,0,0,0,1,1
445,72901.03,0,1,0,0,0,1
656,46291.81,0,1,0,0,0,1
69,19776.71,0,1,0,0,0,1
186,345802.34,0,0,0,0,1,1
409,71921.7,0,0,0,0,1,1
66,150405.2,0,1,0,0,0,1
318,247455.25,0,0,0,0,1,1
602,274125.77,0,1,0,0,0,1
311,227624.3,0,1,0,0,0,1
724,506923.53,0,1,0,0,0,1
672,234787.38,0,1,0,0,0,1
63,197226.65,0,0,0,0,1,1
209,329156.43,0,0,0,0,1,1
128,4483868.79,0,0,0,0,1,1
2,18627.02,0,0,0,0,1,1
294,806863.3,0,0,0,0,1,1
499,705529.08,0,1,0,0,0,1
482,132438.82,0,0,0,0,1,1
387,10000000.0,0,1,0,0,0,1
619,2341474.44,0,1,0,0,0,1
413,140333.35,0,0,0,0,1,1
34,27951.26,0,1,0,0,0,1
609,228706.19,0,0,0,0,1,1
514,5912204.0,0,0,0,0,1,1
615,8931550.69,0,1,0,0,0,1
190,10000000.0,0,1,0,0,0,1
2,963532.14,0,1,0,0,0,1
658,54583.71,0,0,0,0,1,1
64,841052.98,0,1,0,0,0,1
190,10000000.0,0,0,0,0,1,1
36,1684039.12,0,1,0,0,0,1
456,38180.99,0,1,0,0,0,1
386,442290.23,0,1,0,0,0,1
46,736370.54,0,1,0,0,0,1
561,2763025.35,0,0,0,0,1,1
505,4553004.39,0,0,0,0,1,1
398,5618179.9,0,0,0,0,1,1
250,114827.36,0,0,0,0,1,1
19,10000000.0,0,1,0,0,0,1
708,1494146.93,0,1,0,0,0,1
456,30548.46,0,1,0,0,0,1
117,1761021.33,0,1,0,0,0,1
3,22877.0,0,1,0,0,0,1
640,1266752.6,0,0,0,0,1,1
388,5658123.36,0,0,0,0,1,1
719,67299.57,0,1,0,0,0,1
638,134293.12,0,1,0,0,0,1
14,1832319.42,0,1,0,0,0,1
101,891944.51,0,0,0,0,1,1
571,972723.96,0,1,0,0,0,1
691,32935.25,0,0,0,0,1,1
276,124696.98,0,0,0,0,1,1
345,116940.32,0,0,0,0,1,1
409,10000000.0,0,1,0,0,0,1
193,113273.1,0,0,0,0,1,1
216,31358.72,0,1,0,0,0,1
699,2763398.31,0,1,0,0,0,1
572,262960.23,0,1,0,0,0,1
455,2108589.59,0,0,0,0,1,1
12,1041647.06,0,0,0,0,1,1
694,76582.23,0,1,0,0,0,1
651,65494.78,0,0,0,0,1,1
481,20296.68,0,0,0,0,1,1
671,152724.32,0,0,0,0,1,1
594,389250.9,0,0,0,0,1,1
45,217255.97,0,0,0,0,1,1
150,3178915.22,0,0,0,0,1,1
583,1764389.11,0,0,0,0,1,1
399,1442075.9,0,0,0,0,1,1
328,2299330.46,0,0,0,0,1,1
317,223228.11,0,0,0,0,1,1
604,277582.53,0,0,0,0,1,1
559,1431634.93,0,0,0,0,1,1
247,2025628.87,0,1,0,0,0,1
388,960196.16,0,1,0,0,0,1
183,2075328.73,0,1,0,0,0,1
458,167806.93,0,1,0,0,0,1
475,1064995.85,0,1,0,0,0,1
373,82750.0,0,0,0,0,1,1
163,1153200.73,0,1,0,0,0,1
176,102229.91,0,1,0,0,0,1
61,1155128.91,0,0,0,0,1,1
635,580010.03,0,0,0,0,1,1
583,459378.91,0,0,0,0,1,1
132,768520.15,0,1,0,0,0,1
208,50820.71,0,0,0,0,1,1
741,5674547.89,0,0,0,0,1,1
730,0.0,0,1,0,0,0,1
367,362672.57,0,1,0,0,0,1
65,385556.82,0,0,0,0,1,1
579,254564.81,0,1,0,0,0,1
482,132438.82,0,1,0,0,0,1
709,14148.64,0,0,0,0,1,1
442,9065.34,0,1,0,0,0,1
579,150157.6,0,0,0,0,1,1
95,655676.97,0,0,0,0,1,1
169,1179716.49,0,0,0,0,1,1
15,248056.41,0,0,0,0,1,1
285,4452001.07,0,1,0,0,0,1
685,47061.52,0,1,0,0,0,1
537,340119.98,0,1,0,0,0,1
113,1636403.22,0,1,0,0,0,1
499,558136.45,0,0,0,0,1,1
66,2096634.43,0,1,0,0,0,1
619,418971.0,0,0,0,0,1,1
215,45053.05,0,1,0,0,0,1
473,70239.81,0,0,0,0,1,1
517,555328.55,0,0,0,0,1,1
563,190662.7,0,1,0,0,0,1
149,7188425.25,0,1,0,0,0,1
472,63440.63,0,1,0,0,0,1
644,4438931.81,0,0,0,0,1,1
521,5087422.03,0,1,0,0,0,1
251,345425.57,0,1,0,0,0,1
612,1023189.9,0,0,0,0,1,1
84,152331.26,0,0,0,0,1,1
250,10000000.0,0,1,0,0,0,1
546,1634229.02,0,0,0,0,1,1
506,10000000.0,0,1,0,0,0,1
6,216422.0,0,0,0,0,1,1
110,535654.59,0,0,0,0,1,1
72,622235.32,0,1,0,0,0,1
546,99656.93,0,0,0,0,1,1
270,144731.73,0,1,0,0,0,1
256,70696.74,0,1,0,0,0,1
396,59996.12,0,1,0,0,0,1
341,929787.24,0,1,0,0,0,1
442,37323.15,0,0,0,0,1,1
676,327773.15,0,1,0,0,0,1
510,3178881.71,0,0,0,0,1,1
520,2871898.5,0,1,0,0,0,1
558,889.76,0,1,0,0,0,1
93,269545.63,0,0,0,0,1,1
402,48266.8,0,1,0,0,0,1
71,14385.54,0,0,0,0,1,1
35,9465988.82,0,0,0,0,1,1
74,85637.08,0,0,0,0,1,1
91,737285.03,0,0,0,0,1,1
589,164296.85,0,1,0,0,0,1
49,114017.19,0,1,0,0,0,1
130,201988.55,0,1,0,0,0,1
512,127120.88,0,1,0,0,0,1
7,21571.0,0,1,0,0,0,1
646,10000000.0,0,0,0,0,1,1
144,612743.87,0,1,0,0,0,1
211,405062.33,0,1,0,0,0,1
206,154196.49,0,1,0,0,0,1
591,4863106.47,0,1,0,0,0,1
577,681525.62,0,0,0,0,1,1
108,36847.9,0,1,0,0,0,1
378,187761.76,0,0,0,0,1,1
19,1861008.32,0,1,0,0,0,1
614,4212682.84,0,1,0,0,0,1
12,2066467.64,0,1,0,0,0,1
475,11424.36,0,0,0,0,1,1
250,52795.24,0,1,0,0,0,1
105,2988103.3,0,1,0,0,0,1
479,799517.33,0,0,0,0,1,1
652,740124.95,0,0,0,0,1,1
648,1086227.44,0,0,0,0,1,1
249,358440.67,0,1,0,0,0,1
147,522343.83,0,0,0,0,1,1
314,59893.41,0,1,0,0,0,1
456,13914.81,0,0,0,0,1,1
1,416001.33,0,1,0,0,0,1
366,769619.59,0,1,0,0,0,1
305,456930.88,0,0,0,0,1,1
276,124696.98,0,1,0,0,0,1
720,79039.81,0,1,0,0,0,1
463,1168274.14,0,0,0,0,1,1
212,94261.84,0,0,0,0,1,1
586,245991.5,0,1,0,0,0,1
723,6199009.0,0,1,0,0,0,1
736,53315.31,0,0,0,0,1,1
441,1032168.79,0,0,0,0,1,1
173,8594499.99,0,1,0,0,0,1
349,1023356.77,0,1,0,0,0,1
224,99316.36,0,1,0,0,0,1
553,151105.97,0,0,0,0,1,1
196,1221900.21,0,1,0,0,0,1
452,7578130.45,0,1,0,0,0,1
691,612241.76,0,0,0,0,1,1
127,829012.31,0,0,0,0,1,1
499,488243.65,0,0,0,0,1,1
287,1796406.6,0,1,0,0,0,1
59,1367340.03,0,0,0,0,1,1
26,1646181.09,0,0,0,0,1,1
375,3724.3,0,0,0,0,1,1
672,7218629.01,0,1,0,0,0,1
270,1998327.96,0,1,0,0,0,1
221,167060.63,0,0,0,0,1,1
77,5715004.3,0,0,0,0,1,1
11,12461.0,0,0,0,0,1,1
58,561948.38,0,1,0,0,0,1
523,921894.19,0,1,0,0,0,1
584,645135.6,0,1,0,0,0,1
608,10000000.0,0,1,0,0,0,1
600,1649039.58,0,1,0,0,0,1
13,1161495.82,0,1,0,0,0,1
491,449199.47,0,1,0,0,0,1
310,5239429.19,0,1,0,0,0,1
619,418971.0,0,1,0,0,0,1
103,137508.01,0,1,0,0,0,1
368,200419.12,0,0,0,0,1,1
541,5512595.16,0,1,0,0,0,1
98,1155819.58,0,0,0,0,1,1
9,350705.74,0,1,0,0,0,1
741,114149.44,0,0,0,0,1,1
181,12278.0,0,0,0,0,1,1
635,344673.46,0,1,0,0,0,1
357,282332.91,0,1,0,0,0,1
106,1409248.64,0,1,0,0,0,1
212,0.0,0,1,0,0,0,1
118,50845.13,0,0,0,0,1,1
528,311234.46,0,1,0,0,0,1
656,110528.53,0,0,0,0,1,1
591,4863106.47,0,0,0,0,1,1
373,530354.58,0,1,0,0,0,1
309,222694.08,0,1,0,0,0,1
523,121543.83,0,1,0,0,0,1
622,165547.54,0,0,0,0,1,1
501,824841.09,0,0,0,0,1,1
646,10000000.0,0,0,0,0,1,1
470,913684.05,0,1,0,0,0,1
170,7246962.16,0,1,0,0,0,1
730,10000000.0,0,0,0,0,1,1
193,660746.19,0,1,0,0,0,1
564,55828.87,0,1,0,0,0,1
717,751854.42,0,1,0,0,0,1
332,301579.42,0,0,0,0,1,1
135,60646.82,0,0,0,0,1,1
658,82535.57,0,0,0,0,1,1
692,255557.12,0,0,0,0,1,1
328,342120.59,0,1,0,0,0,1
502,613020.85,0,0,0,0,1,1
453,553328.24,0,0,0,0,1,1
149,661558.27,0,0,0,0,1,1
502,73051.02,0,1,0,0,0,1
231,6029387.26,0,1,0,0,0,1
110,93732.16,0,0,0,0,1,1
491,1122827.94,0,1,0,0,0,1
704,391855.44,0,1,0,0,0,1
550,1613281.82,0,0,0,0,1,1
206,998110.47,0,0,0,0,1,1
69,2147778.33,0,1,0,0,0,1
570,2925859.58,0,0,0,0,1,1
720,71439.81,0,1,0,0,0,1
116,2694857.26,0,1,0,0,0,1
470,2859010.61,0,1,0,0,0,1
425,19421.77,0,1,0,0,0,1
227,2815893.17,0,1,0,0,0,1
250,174683.34,0,0,0,0,1,1
489,107128.17,0,0,0,0,1,1
568,66188.66,0,1,0,0,0,1
219,36371.77,0,0,0,0,1,1
309,96474.91,0,0,0,0,1,1
697,289177.34,0,0,0,0,1,1
269,278619.91,0,0,0,0,1,1
19,143660.11,0,1,0,0,0,1
704,1820864.64,0,1,0,0,0,1
708,1735525.5,0,1,0,0,0,1
84,39379.45,0,0,0,0,1,1
399,350017.08,0,0,0,0,1,1
389,1159831.33,0,0,0,0,1,1
363,7703574.71,0,0,0,0,1,1
376,449032.97,0,0,0,0,1,1
406,669627.43,0,0,0,0,1,1
88,337994.64,0,1,0,0,0,1
743,339682.13,0,1,0,0,0,1
704,339152.24,0,0,0,0,1,1
352,614145.31,0,1,0,0,0,1
507,7239986.95,0,0,0,0,1,1
387,1101871.13,0,0,0,0,1,1
528,392767.71,0,1,0,0,0,1
526,200008.33,0,0,0,0,1,1
196,436035.29,0,1,0,0,0,1
160,256705.68,0,0,0,0,1,1
555,24424.67,0,1,0,0,0,1
155,682309.83,0,0,0,0,1,1
363,2115503.99,0,0,0,0,1,1
560,143275.81,0,1,0,0,0,1
236,67050.5,0,0,0,0,1,1
606,6575903.12,0,0,0,0,1,1
720,57040.65,0,1,0,0,0,1
702,3171085.59,0,0,0,0,1,1
259,1950373.54,0,1,0,0,0,1
466,104171.37,0,0,0,0,1,1
452,227349.18,0,0,0,0,1,1
307,222735.34,0,1,0,0,0,1
652,2911505.23,0,1,0,0,0,1
333,2070939.88,0,0,0,0,1,1
57,157610.11,0,1,0,0,0,1
712,6514.47,0,1,0,0,0,1
685,73110.82,0,1,0,0,0,1
225,84703.87,0,0,0,0,1,1
456,448266.86,0,1,0,0,0,1
562,203881.96,0,0,0,0,1,1
1,235238.66,0,1,0,0,0,1
490,422648.87,0,0,0,0,1,1
235,309958.79,0,1,0,0,0,1
250,174683.34,0,1,0,0,0,1
167,2598276.05,0,0,0,0,1,1
649,150205.64,0,1,0,0,0,1
519,1558.46,0,0,0,0,1,1
343,540530.08,0,0,0,0,1,1
271,2271674.66,0,0,0,0,1,1
279,10000000.0,0,1,0,0,0,1
461,830991.53,0,0,0,0,1,1
333,17207.65,0,0,0,0,1,1
184,73486.8,0,1,0,0,0,1
464,1506795.1,0,1,0,0,0,1
645,326250.51,0,0,0,0,1,1
74,74177.92,0,1,0,0,0,1
409,1018800.91,0,0,0,0,1,1
84,4830219.15,0,1,0,0,0,1
84,296349.8,0,1,0,0,0,1
582,1070031.6,0,1,0,0,0,1
117,466359.63,0,1,0,0,0,1
661,10000000.0,0,1,0,0,0,1
313,124121.57,0,1,0,0,0,1
229,38580.45,0,1,0,0,0,1
37,128133.0,0,1,0,0,0,1
614,797235.09,0,1,0,0,0,1
540,1989311.31,0,1,0,0,0,1
595,553124.56,0,0,0,0,1,1
687,458845.55,0,0,0,0,1,1
691,116636.06,0,1,0,0,0,1
723,6199009.0,0,0,0,0,1,1
607,56888.23,0,1,0,0,0,1
568,112988.36,0,0,0,0,1,1
720,40075.02,0,1,0,0,0,1
391,235763.38,0,0,0,0,1,1
295,162756.9,0,1,0,0,0,1
18,307739.18,0,1,0,0,0,1
185,476890.47,0,1,0,0,0,1
170,335859.86,0,1,0,0,0,1
287,491847.47,0,1,0,0,0,1
701,306691.05,0,1,0,0,0,1
395,134297.68,0,1,0,0,0,1
74,3284197.88,0,0,0,0,1,1
337,505580.22,0,0,0,0,1,1
281,556720.82,0,0,0,0,1,1
374,115125.3,0,0,0,0,1,1
346,180110.22,0,0,0,0,1,1
128,138993.63,0,0,0,0,1,1
691,84174.31,0,0,0,0,1,1
294,70173.64,0,0,0,0,1,1
73,400157.86,0,1,0,0,0,1
269,3042111.54,0,1,0,0,0,1
7,164.0,0,1,0,0,0,1
211,73599.57,0,0,0,0,1,1
575,130479.52,0,1,0,0,0,1
675,950766.15,0,0,0,0,1,1
510,550231.35,0,0,0,0,1,1
554,9421856.87,0,0,0,0,1,1
714,8838.19,0,1,0,0,0,1
298,488030.08,0,1,0,0,0,1
275,2607790.58,0,1,0,0,0,1
525,203280.85,0,1,0,0,0,1
546,534158.52,0,0,0,0,1,1
64,3097121.75,0,0,0,0,1,1
259,8274020.94,0,0,0,0,1,1
656,5349.74,0,1,0,0,0,1
64,104957.85,0,0,0,0,1,1
501,1318024.48,0,1,0,0,0,1
324,21580.37,0,1,0,0,0,1
558,316877.85,0,1,0,0,0,1
285,179648.89,0,0,0,0,1,1
623,296156.97,0,0,0,0,1,1
15,128473.62,0,0,0,0,1,1
135,515645.16,0,0,0,0,1,1
219,555731.98,0,0,0,0,1,1
245,688034.32,0,0,0,0,1,1
71,91691.75,0,1,0,0,0,1
491,580387.06,0,0,0,0,1,1
540,342970.95,0,0,0,0,1,1
528,181224.98,0,0,0,0,1,1
631,10000000.0,0,0,0,0,1,1
255,38223.11,0,0,0,0,1,1
594,335071.5,0,1,0,0,0,1
542,736521.51,0,1,0,0,0,1
421,267564.83,0,0,0,0,1,1
40,2757431.53,0,0,0,0,1,1
11,2100.0,0,1,0,0,0,1
17,195351.76,0,1,0,0,0,1
101,2222544.0,0,0,0,0,1,1
561,285294.11,0,1,0,0,0,1
386,1975271.77,0,0,0,0,1,1
248,65761.13,0,1,0,0,0,1
162,436906.22,0,0,0,0,1,1
646,0.0,0,1,0,0,0,1
683,6545346.16,0,1,0,0,0,1
558,2190762.32,0,0,0,0,1,1
181,410299.86,0,0,0,0,1,1
398,10000000.0,0,0,0,0,1,1
438,27286.66,0,1,0,0,0,1
516,346293.24,0,1,0,0,0,1
728,119143.75,0,0,0,0,1,1
628,99165.12,0,1,0,0,0,1
53,1631640.02,0,1,0,0,0,1
195,601657.23,0,0,0,0,1,1
629,2433009.28,0,0,0,0,1,1
644,70669.49,0,0,0,0,1,1
520,1459180.14,0,1,0,0,0,1
55,109028.8,0,0,0,0,1,1
45,5188875.35,0,0,0,0,1,1
557,188844.13,0,0,0,0,1,1
444,440581.15,0,1,0,0,0,1
279,145982.36,0,0,0,0,1,1
460,414095.91,0,1,0,0,0,1
722,444766.43,0,0,0,0,1,1
300,176059.16,0,1,0,0,0,1
542,161804.68,0,0,0,0,1,1
2,963532.14,0,0,0,0,1,1
523,159094.64,0,0,0,0,1,1
135,7927.06,0,1,0,0,0,1
537,127447.68,0,0,0,0,1,1
305,2321633.57,0,1,0,0,0,1
552,492003.04,0,1,0,0,0,1
164,329728.11,0,0,0,0,1,1
328,6391.6,0,1,0,0,0,1
170,176700.12,0,1,0,0,0,1
135,128417.96,0,1,0,0,0,1
181,1644749.94,0,1,0,0,0,1
266,3486005.08,0,1,0,0,0,1
558,1268931.21,0,0,0,0,1,1
262,68230.32,0,1,0,0,0,1
719,6219566.63,0,0,0,0,1,1
317,7535.58,0,0,0,0,1,1
197,1961426.59,0,0,0,0,1,1
37,503793.25,0,0,0,0,1,1
568,7365106.76,0,1,0,0,0,1
166,1803411.53,0,1,0,0,0,1
520,658855.33,0,0,0,0,1,1
702,10000000.0,0,0,0,0,1,1
241,657417.64,0,1,0,0,0,1
695,286835.21,0,1,0,0,0,1
117,466359.63,0,0,0,0,1,1
371,11630.38,0,1,0,0,0,1
670,929106.32,0,0,0,0,1,1
638,1559540.62,0,0,0,0,1,1
349,319974.69,0,1,0,0,0,1
198,2153055.36,0,1,0,0,0,1
661,626195.24,0,0,0,0,1,1
413,438983.45,0,1,0,0,0,1
223,468446.77,0,0,0,0,1,1
133,212130.67,0,1,0,0,0,1
265,3929113.14,0,1,0,0,0,1
546,1634229.02,0,1,0,0,0,1
742,54652.46,0,1,0,0,0,1
254,10789.0,0,1,0,0,0,1
522,101408.84,0,0,0,0,1,1
298,40043.74,0,1,0,0,0,1
406,183385.35,0,1,0,0,0,1
249,3879669.76,0,0,0,0,1,1
324,10211.81,0,1,0,0,0,1
361,1276300.86,0,1,0,0,0,1
54,1350574.58,0,0,0,0,1,1
443,348915.96,0,0,0,0,1,1
282,481.9,0,0,0,0,1,1
1,35063.63,0,1,0,0,0,1
487,609400.88,0,1,0,0,0,1
640,40867.66,0,0,0,0,1,1
633,75480.15,0,1,0,0,0,1
176,106642.43,0,1,0,0,0,1
726,316882.94,0,0,0,0,1,1
272,5141769.94,0,1,0,0,0,1
406,40013.19,0,0,0,0,1,1
89,43928.31,0,1,0,0,0,1
280,268762.37,0,1,0,0,0,1
504,3018810.85,0,1,0,0,0,1
185,830495.23,0,0,0,0,1,1
541,107320.81,0,0,0,0,1,1
692,10000000.0,0,1,0,0,0,1
581,155002.83,0,1,0,0,0,1
702,10000000.0,0,1,0,0,0,1
658,54583.71,0,1,0,0,0,1
441,5429153.98,0,0,0,0,1,1
592,1170213.18,0,0,0,0,1,1
578,152372.18,0,0,0,0,1,1
635,580010.03,0,1,0,0,0,1
488,27696.89,0,1,0,0,0,1
51,1170282.92,0,1,0,0,0,1
397,52689.13,0,0,0,0,1,1
519,1558.46,0,1,0,0,0,1
568,112988.36,0,1,0,0,0,1
318,688473.32,0,0,0,0,1,1
370,1822772.73,0,1,0,0,0,1
228,1323909.85,0,1,0,0,0,1
164,1627389.26,0,0,0,0,1,1
414,537641.8,0,0,0,0,1,1
69,2960254.17,0,1,0,0,0,1
272,166972.46,0,0,0,0,1,1
671,0.0,0,1,0,0,0,1
572,151715.39,0,1,0,0,0,1
150,3178915.22,0,1,0,0,0,1
440,10000000.0,0,0,0,0,1,1
262,2642116.95,0,1,0,0,0,1
702,10000000.0,0,1,0,0,0,1
632,82209.71,0,1,0,0,0,1
287,712488.25,0,0,0,0,1,1
740,1755647.81,0,1,0,0,0,1
325,1445166.74,0,1,0,0,0,1
719,366896.03,0,0,0,0,1,1
291,145035.4,0,1,0,0,0,1
420,1464160.5,0,1,0,0,0,1
231,105080.35,0,1,0,0,0,1
732,311832.17,0,1,0,0,0,1
469,245106.78,0,1,0,0,0,1
122,355832.18,0,0,0,0,1,1
145,1767886.02,0,1,0,0,0,1
409,1050135.78,0,0,0,0,1,1
291,30820.17,0,1,0,0,0,1
188,237642.64,0,0,0,0,1,1
240,723782.37,0,1,0,0,0,1
726,76960.91,0,0,0,0,1,1
532,188097.08,0,0,0,0,1,1
73,193663.9,0,0,0,0,1,1
204,79938.47,0,0,0,0,1,1
208,1128579.71,0,0,0,0,1,1
186,8607089.62,0,1,0,0,0,1
541,2629417.41,0,0,0,0,1,1
196,553399.25,0,1,0,0,0,1
212,165925.37,0,0,0,0,1,1
379,2983996.6,0,0,0,0,1,1
71,345526.4,0,0,0,0,1,1
495,197943.1,0,0,0,0,1,1
616,89846.18,0,0,0,0,1,1
548,126431.61,0,1,0,0,0,1
25,217231.0,0,0,0,0,1,1
269,32527.0,0,1,0,0,0,1
719,479926.98,0,0,0,0,1,1
323,753723.54,0,1,0,0,0,1
365,93581.19,0,0,0,0,1,1
558,4529.65,0,1,0,0,0,1
551,879321.88,0,1,0,0,0,1
291,1185157.78,0,1,0,0,0,1
345,927729.13,0,0,0,0,1,1
90,703833.48,0,0,0,0,1,1
731,81677.17,0,0,0,0,1,1
489,7515624.63,0,1,0,0,0,1
572,210952.24,0,0,0,0,1,1
8,89631.24,0,1,0,0,0,1
182,166323.01,0,1,0,0,0,1
68,1858515.57,0,0,0,0,1,1
22,379878.0,0,0,0,0,1,1
463,1968008.53,0,1,0,0,0,1
273,27059.86,0,1,0,0,0,1
267,1259972.05,0,0,0,0,1,1
668,4022098.69,0,1,0,0,0,1
324,450458.78,0,0,0,0,1,1
166,49966.72,0,1,0,0,0,1
422,87381.78,0,0,0,0,1,1
192,306213.63,0,0,0,0,1,1
734,10000000.0,0,0,0,0,1,1
265,415437.27,0,1,0,0,0,1
406,669627.43,0,1,0,0,0,1
185,164213.17,0,1,0,0,0,1
273,2230432.56,0,1,0,0,0,1
504,1380940.73,0,0,0,0,1,1
85,678058.75,0,0,0,0,1,1
581,414153.16,0,1,0,0,0,1
576,818639.22,0,1,0,0,0,1
515,290211.26,0,1,0,0,0,1
697,106850.22,0,0,0,0,1,1
255,32733.43,0,0,0,0,1,1
